,0,1
0,ACCEDE06948_15.png,0.274624198675
1,ACCEDE06948_17.png,0.218509986997
2,ACCEDE06948_10.png,0.282702088356
3,ACCEDE06948_13.png,0.296187400818
4,ACCEDE06948_51.png,0.571017205715
5,ACCEDE06948_25.png,0.304646581411
6,ACCEDE06948_53.png,0.542719125748
7,ACCEDE06948_27.png,0.335704773664
8,ACCEDE06948_20.png,0.262049853802
9,ACCEDE06948_22.png,0.325937569141
10,ACCEDE06948_264.png,0.959870100021
11,ACCEDE06948_1.png,0.167942658067
12,ACCEDE06948_142.png,0.695704877377
13,ACCEDE06948_108.png,0.516819655895
14,ACCEDE06948_156.png,0.963439404964
15,ACCEDE06948_80.png,0.474169850349
